,FundID,TradingDay,UnitNav,AccuNav,VirtualNav,AdjustedNav,Yield,Frequency,FundCode,FundName,FundShortName
14335,158463,2023-04-26,1.0084,1.0084,,1.7094,,1,167601,国金沪深300指数增强证券投资基金A类,国金沪深300指数增强A
14336,158463,2023-04-27,1.0178,1.0178,,1.7253,,1,167601,国金沪深300指数增强证券投资基金A类,国金沪深300指数增强A
14337,158463,2023-04-28,1.0314,1.0314,,1.7484,,1,167601,国金沪深300指数增强证券投资基金A类,国金沪深300指数增强A
14338,158463,2023-05-04,1.0408,1.0408,,1.7643,,1,167601,国金沪深300指数增强证券投资基金A类,国金沪深300指数增强A
14339,158463,2023-05-05,1.0415,1.0415,,1.7655,,1,167601,国金沪深300指数增强证券投资基金A类,国金沪深300指数增强A
14340,158463,2023-05-08,1.0532,1.0532,,1.7853,,1,167601,国金沪深300指数增强证券投资基金A类,国金沪深300指数增强A
14341,158463,2023-05-09,1.052,1.052,,1.7833,,1,167601,国金沪深300指数增强证券投资基金A类,国金沪深300指数增强A
14342,158463,2023-05-10,1.0408,1.0408,,1.7643,,1,167601,国金沪深300指数增强证券投资基金A类,国金沪深300指数增强A
14343,158463,2023-05-11,1.0387,1.0387,,1.7607,,1,167601,国金沪深300指数增强证券投资基金A类,国金沪深300指数增强A
14344,158463,2023-05-12,1.025,1.025,,1.7375,,1,167601,国金沪深300指数增强证券投资基金A类,国金沪深300指数增强A
14345,158463,2023-05-15,1.0359,1.0359,,1.756,,1,167601,国金沪深300指数增强证券投资基金A类,国金沪深300指数增强A
14346,158463,2023-05-16,1.0311,1.0311,,1.7478,,1,167601,国金沪深300指数增强证券投资基金A类,国金沪深300指数增强A
14347,158463,2023-05-17,1.0257,1.0257,,1.7387,,1,167601,国金沪深300指数增强证券投资基金A类,国金沪深300指数增强A
14348,158463,2023-05-18,1.0251,1.0251,,1.7377,,1,167601,国金沪深300指数增强证券投资基金A类,国金沪深300指数增强A
14349,158463,2023-05-19,1.0232,1.0232,,1.7345,,1,167601,国金沪深300指数增强证券投资基金A类,国金沪深300指数增强A
14350,158463,2023-05-22,1.0288,1.0288,,1.7439,,1,167601,国金沪深300指数增强证券投资基金A类,国金沪深300指数增强A
14351,158463,2023-05-23,1.016,1.016,,1.7223,,1,167601,国金沪深300指数增强证券投资基金A类,国金沪深300指数增强A
14352,158463,2023-05-24,1.0014,1.0014,,1.6975,,1,167601,国金沪深300指数增强证券投资基金A类,国金沪深300指数增强A
14353,158463,2023-05-25,0.9991,0.9991,,1.6936,,1,167601,国金沪深300指数增强证券投资基金A类,国金沪深300指数增强A
14354,158463,2023-05-26,1.0018,1.0018,,1.6982,,1,167601,国金沪深300指数增强证券投资基金A类,国金沪深300指数增强A
14355,158463,2023-05-29,0.9991,0.9991,,1.6936,,1,167601,国金沪深300指数增强证券投资基金A类,国金沪深300指数增强A
14356,158463,2023-05-30,0.997,0.997,,1.69,,1,167601,国金沪深300指数增强证券投资基金A类,国金沪深300指数增强A
14357,158463,2023-05-31,0.9895,0.9895,,1.6773,,1,167601,国金沪深300指数增强证券投资基金A类,国金沪深300指数增强A
14358,158463,2023-06-01,0.9879,0.9879,,1.6746,,1,167601,国金沪深300指数增强证券投资基金A类,国金沪深300指数增强A
14359,158463,2023-06-02,1.0018,1.0018,,1.6982,,1,167601,国金沪深300指数增强证券投资基金A类,国金沪深300指数增强A
14360,158463,2023-06-05,0.9959,0.9959,,1.6882,,1,167601,国金沪深300指数增强证券投资基金A类,国金沪深300指数增强A
14361,158463,2023-06-06,0.988,0.988,,1.6748,,1,167601,国金沪深300指数增强证券投资基金A类,国金沪深300指数增强A
14362,158463,2023-06-07,0.9852,0.9852,,1.67,,1,167601,国金沪深300指数增强证券投资基金A类,国金沪深300指数增强A
14363,158463,2023-06-08,0.9912,0.9912,,1.6802,,1,167601,国金沪深300指数增强证券投资基金A类,国金沪深300指数增强A
14364,158463,2023-06-09,0.994,0.994,,1.685,,1,167601,国金沪深300指数增强证券投资基金A类,国金沪深300指数增强A
14365,158463,2023-06-12,0.9974,0.9974,,1.6907,,1,167601,国金沪深300指数增强证券投资基金A类,国金沪深300指数增强A
14366,158463,2023-06-13,0.9979,0.9979,,1.6916,,1,167601,国金沪深300指数增强证券投资基金A类,国金沪深300指数增强A
14367,158463,2023-06-14,0.9988,0.9988,,1.6931,,1,167601,国金沪深300指数增强证券投资基金A类,国金沪深300指数增强A
14368,158463,2023-06-15,1.01,1.01,,1.7121,,1,167601,国金沪深300指数增强证券投资基金A类,国金沪深300指数增强A
14369,158463,2023-06-16,1.0165,1.0165,,1.7231,,1,167601,国金沪深300指数增强证券投资基金A类,国金沪深300指数增强A
14370,158463,2023-06-19,1.0093,1.0093,,1.7109,,1,167601,国金沪深300指数增强证券投资基金A类,国金沪深300指数增强A
14371,158463,2023-06-20,1.0018,1.0018,,1.6982,,1,167601,国金沪深300指数增强证券投资基金A类,国金沪深300指数增强A
14372,158463,2023-06-21,0.9883,0.9883,,1.6753,,1,167601,国金沪深300指数增强证券投资基金A类,国金沪深300指数增强A
14373,158463,2023-06-26,0.9751,0.9751,,1.6529,,1,167601,国金沪深300指数增强证券投资基金A类,国金沪深300指数增强A
14374,158463,2023-06-27,0.9903,0.9903,,1.6787,,1,167601,国金沪深300指数增强证券投资基金A类,国金沪深300指数增强A
14375,158463,2023-06-28,0.9932,0.9932,,1.6836,,1,167601,国金沪深300指数增强证券投资基金A类,国金沪深300指数增强A
14376,158463,2023-06-29,0.9894,0.9894,,1.6772,,1,167601,国金沪深300指数增强证券投资基金A类,国金沪深300指数增强A
14377,158463,2023-06-30,0.9937,0.9937,,1.6844,,1,167601,国金沪深300指数增强证券投资基金A类,国金沪深300指数增强A
14378,158463,2023-07-03,1.0093,1.0093,,1.7109,,1,167601,国金沪深300指数增强证券投资基金A类,国金沪深300指数增强A
14379,158463,2023-07-04,1.0097,1.0097,,1.7116,,1,167601,国金沪深300指数增强证券投资基金A类,国金沪深300指数增强A
14380,158463,2023-07-05,1.0059,1.0059,,1.7051,,1,167601,国金沪深300指数增强证券投资基金A类,国金沪深300指数增强A
14381,158463,2023-07-06,1.0017,1.0017,,1.698,,1,167601,国金沪深300指数增强证券投资基金A类,国金沪深300指数增强A
14382,158463,2023-07-07,1.0024,1.0024,,1.6992,,1,167601,国金沪深300指数增强证券投资基金A类,国金沪深300指数增强A
14383,158463,2023-07-10,1.0061,1.0061,,1.7055,,1,167601,国金沪深300指数增强证券投资基金A类,国金沪深300指数增强A
14384,158463,2023-07-11,1.0112,1.0112,,1.7141,,1,167601,国金沪深300指数增强证券投资基金A类,国金沪深300指数增强A
14385,158463,2023-07-12,1.0072,1.0072,,1.7073,,1,167601,国金沪深300指数增强证券投资基金A类,国金沪深300指数增强A
14386,158463,2023-07-13,1.0234,1.0234,,1.7348,,1,167601,国金沪深300指数增强证券投资基金A类,国金沪深300指数增强A
14387,158463,2023-07-14,1.0251,1.0251,,1.7377,,1,167601,国金沪深300指数增强证券投资基金A类,国金沪深300指数增强A
14388,158463,2023-07-17,1.0208,1.0208,,1.7304,,1,167601,国金沪深300指数增强证券投资基金A类,国金沪深300指数增强A
14389,158463,2023-07-18,1.0198,1.0198,,1.7287,,1,167601,国金沪深300指数增强证券投资基金A类,国金沪深300指数增强A
14390,158463,2023-07-19,1.0219,1.0219,,1.7323,,1,167601,国金沪深300指数增强证券投资基金A类,国金沪深300指数增强A
14391,158463,2023-07-20,1.0149,1.0149,,1.7204,,1,167601,国金沪深300指数增强证券投资基金A类,国金沪深300指数增强A
14392,158463,2023-07-21,1.0148,1.0148,,1.7202,,1,167601,国金沪深300指数增强证券投资基金A类,国金沪深300指数增强A
14393,158463,2023-07-24,1.0102,1.0102,,1.7124,,1,167601,国金沪深300指数增强证券投资基金A类,国金沪深300指数增强A
14394,158463,2023-07-25,1.0403,1.0403,,1.7634,,1,167601,国金沪深300指数增强证券投资基金A类,国金沪深300指数增强A
14395,158463,2023-07-26,1.0385,1.0385,,1.7604,,1,167601,国金沪深300指数增强证券投资基金A类,国金沪深300指数增强A
14396,158463,2023-07-27,1.0355,1.0355,,1.7553,,1,167601,国金沪深300指数增强证券投资基金A类,国金沪深300指数增强A
14397,158463,2023-07-28,1.0568,1.0568,,1.7914,,1,167601,国金沪深300指数增强证券投资基金A类,国金沪深300指数增强A
14398,158463,2023-07-31,1.0622,1.0622,,1.8006,,1,167601,国金沪深300指数增强证券投资基金A类,国金沪深300指数增强A
14399,158463,2023-08-01,1.0589,1.0589,,1.795,,1,167601,国金沪深300指数增强证券投资基金A类,国金沪深300指数增强A
14400,158463,2023-08-02,1.0538,1.0538,,1.7863,,1,167601,国金沪深300指数增强证券投资基金A类,国金沪深300指数增强A
14401,158463,2023-08-03,1.0624,1.0624,,1.8009,,1,167601,国金沪深300指数增强证券投资基金A类,国金沪深300指数增强A
14402,158463,2023-08-04,1.0643,1.0643,,1.8041,,1,167601,国金沪深300指数增强证券投资基金A类,国金沪深300指数增强A
14403,158463,2023-08-07,1.0575,1.0575,,1.7926,,1,167601,国金沪深300指数增强证券投资基金A类,国金沪深300指数增强A
14404,158463,2023-08-08,1.0555,1.0555,,1.7892,,1,167601,国金沪深300指数增强证券投资基金A类,国金沪深300指数增强A
14405,158463,2023-08-09,1.0525,1.0525,,1.7841,,1,167601,国金沪深300指数增强证券投资基金A类,国金沪深300指数增强A
14406,158463,2023-08-10,1.0553,1.0553,,1.7889,,1,167601,国金沪深300指数增强证券投资基金A类,国金沪深300指数增强A
14407,158463,2023-08-11,1.0335,1.0335,,1.7519,,1,167601,国金沪深300指数增强证券投资基金A类,国金沪深300指数增强A
14408,158463,2023-08-14,1.0261,1.0261,,1.7394,,1,167601,国金沪深300指数增强证券投资基金A类,国金沪深300指数增强A
14409,158463,2023-08-15,1.0261,1.0261,,1.7394,,1,167601,国金沪深300指数增强证券投资基金A类,国金沪深300指数增强A
14410,158463,2023-08-16,1.0231,1.0231,,1.7343,,1,167601,国金沪深300指数增强证券投资基金A类,国金沪深300指数增强A
14411,158463,2023-08-17,1.0238,1.0238,,1.7355,,1,167601,国金沪深300指数增强证券投资基金A类,国金沪深300指数增强A
14412,158463,2023-08-18,1.0142,1.0142,,1.7192,,1,167601,国金沪深300指数增强证券投资基金A类,国金沪深300指数增强A
14413,158463,2023-08-21,1.0036,1.0036,,1.7012,,1,167601,国金沪深300指数增强证券投资基金A类,国金沪深300指数增强A
14414,158463,2023-08-22,1.0109,1.0109,,1.7136,,1,167601,国金沪深300指数增强证券投资基金A类,国金沪深300指数增强A
14415,158463,2023-08-23,1.0002,1.0002,,1.6955,,1,167601,国金沪深300指数增强证券投资基金A类,国金沪深300指数增强A
14416,158463,2023-08-24,0.9996,0.9996,,1.6945,,1,167601,国金沪深300指数增强证券投资基金A类,国金沪深300指数增强A
14417,158463,2023-08-25,0.9983,0.9983,,1.6922,,1,167601,国金沪深300指数增强证券投资基金A类,国金沪深300指数增强A
14418,158463,2023-08-28,1.0088,1.0088,,1.71,,1,167601,国金沪深300指数增强证券投资基金A类,国金沪深300指数增强A
14419,158463,2023-08-29,1.0133,1.0133,,1.7177,,1,167601,国金沪深300指数增强证券投资基金A类,国金沪深300指数增强A
14420,158463,2023-08-30,1.0121,1.0121,,1.7156,,1,167601,国金沪深300指数增强证券投资基金A类,国金沪深300指数增强A
14421,158463,2023-08-31,1.0065,1.0065,,1.7061,,1,167601,国金沪深300指数增强证券投资基金A类,国金沪深300指数增强A
14422,158463,2023-09-01,1.0138,1.0138,,1.7185,,1,167601,国金沪深300指数增强证券投资基金A类,国金沪深300指数增强A
14423,158463,2023-09-04,1.0319,1.0319,,1.7492,,1,167601,国金沪深300指数增强证券投资基金A类,国金沪深300指数增强A
14424,158463,2023-09-05,1.0247,1.0247,,1.737,,1,167601,国金沪深300指数增强证券投资基金A类,国金沪深300指数增强A
14425,158463,2023-09-06,1.0227,1.0227,,1.7336,,1,167601,国金沪深300指数增强证券投资基金A类,国金沪深300指数增强A
14426,158463,2023-09-07,1.0129,1.0129,,1.717,,1,167601,国金沪深300指数增强证券投资基金A类,国金沪深300指数增强A
14427,158463,2023-09-08,1.0082,1.0082,,1.709,,1,167601,国金沪深300指数增强证券投资基金A类,国金沪深300指数增强A
14428,158463,2023-09-11,1.016,1.016,,1.7223,,1,167601,国金沪深300指数增强证券投资基金A类,国金沪深300指数增强A
14429,158463,2023-09-12,1.015,1.015,,1.7206,,1,167601,国金沪深300指数增强证券投资基金A类,国金沪深300指数增强A
14430,158463,2023-09-13,1.0139,1.0139,,1.7187,,1,167601,国金沪深300指数增强证券投资基金A类,国金沪深300指数增强A
14431,158463,2023-09-14,1.0187,1.0187,,1.7268,,1,167601,国金沪深300指数增强证券投资基金A类,国金沪深300指数增强A
14432,158463,2023-09-15,1.0122,1.0122,,1.7158,,1,167601,国金沪深300指数增强证券投资基金A类,国金沪深300指数增强A
14433,158463,2023-09-18,1.0122,1.0122,,1.7158,,1,167601,国金沪深300指数增强证券投资基金A类,国金沪深300指数增强A
14434,158463,2023-09-19,1.0154,1.0154,,1.7212,,1,167601,国金沪深300指数增强证券投资基金A类,国金沪深300指数增强A
14435,158463,2023-09-20,1.0138,1.0138,,1.7185,,1,167601,国金沪深300指数增强证券投资基金A类,国金沪深300指数增强A
14436,158463,2023-09-21,1.005,1.005,,1.7036,,1,167601,国金沪深300指数增强证券投资基金A类,国金沪深300指数增强A
14437,158463,2023-09-22,1.0162,1.0162,,1.7226,,1,167601,国金沪深300指数增强证券投资基金A类,国金沪深300指数增强A
14438,158463,2023-09-25,1.0105,1.0105,,1.7129,,1,167601,国金沪深300指数增强证券投资基金A类,国金沪深300指数增强A
14439,158463,2023-09-26,1.0048,1.0048,,1.7033,,1,167601,国金沪深300指数增强证券投资基金A类,国金沪深300指数增强A
14440,158463,2023-09-27,1.0041,1.0041,,1.7021,,1,167601,国金沪深300指数增强证券投资基金A类,国金沪深300指数增强A
14441,158463,2023-09-28,1.0016,1.0016,,1.6978,,1,167601,国金沪深300指数增强证券投资基金A类,国金沪深300指数增强A
14442,158463,2023-09-30,1.0016,1.0016,,1.6978,,1,167601,国金沪深300指数增强证券投资基金A类,国金沪深300指数增强A
14443,158463,2023-10-09,1.0007,1.0007,,1.6963,,1,167601,国金沪深300指数增强证券投资基金A类,国金沪深300指数增强A
14444,158463,2023-10-10,0.9899,0.9899,,1.678,,1,167601,国金沪深300指数增强证券投资基金A类,国金沪深300指数增强A
14445,158463,2023-10-11,0.989,0.989,,1.6765,,1,167601,国金沪深300指数增强证券投资基金A类,国金沪深300指数增强A
14446,158463,2023-10-12,0.9992,0.9992,,1.6938,,1,167601,国金沪深300指数增强证券投资基金A类,国金沪深300指数增强A
14447,158463,2023-10-13,0.9926,0.9926,,1.6826,,1,167601,国金沪深300指数增强证券投资基金A类,国金沪深300指数增强A
14448,158463,2023-10-16,0.9896,0.9896,,1.6775,,1,167601,国金沪深300指数增强证券投资基金A类,国金沪深300指数增强A
14449,158463,2023-10-17,0.996,0.996,,1.6883,,1,167601,国金沪深300指数增强证券投资基金A类,国金沪深300指数增强A
14450,158463,2023-10-18,0.9909,0.9909,,1.6797,,1,167601,国金沪深300指数增强证券投资基金A类,国金沪深300指数增强A
14451,158463,2023-10-19,0.9716,0.9716,,1.647,,1,167601,国金沪深300指数增强证券投资基金A类,国金沪深300指数增强A
14452,158463,2023-10-20,0.9659,0.9659,,1.6373,,1,167601,国金沪深300指数增强证券投资基金A类,国金沪深300指数增强A
14453,158463,2023-10-23,0.9564,0.9564,,1.6212,,1,167601,国金沪深300指数增强证券投资基金A类,国金沪深300指数增强A
14454,158463,2023-10-24,0.9626,0.9626,,1.6317,,1,167601,国金沪深300指数增强证券投资基金A类,国金沪深300指数增强A
14455,158463,2023-10-25,0.9699,0.9699,,1.6441,,1,167601,国金沪深300指数增强证券投资基金A类,国金沪深300指数增强A
14456,158463,2023-10-26,0.974,0.974,,1.6511,,1,167601,国金沪深300指数增强证券投资基金A类,国金沪深300指数增强A
14457,158463,2023-10-27,0.9783,0.9783,,1.6583,,1,167601,国金沪深300指数增强证券投资基金A类,国金沪深300指数增强A
14458,158463,2023-10-30,0.973,0.973,,1.6494,,1,167601,国金沪深300指数增强证券投资基金A类,国金沪深300指数增强A
14459,158463,2023-10-31,0.9737,0.9737,,1.6505,,1,167601,国金沪深300指数增强证券投资基金A类,国金沪深300指数增强A
14460,158463,2023-11-01,0.9735,0.9735,,1.6502,,1,167601,国金沪深300指数增强证券投资基金A类,国金沪深300指数增强A
14461,158463,2023-11-02,0.9708,0.9708,,1.6456,,1,167601,国金沪深300指数增强证券投资基金A类,国金沪深300指数增强A
14462,158463,2023-11-03,0.9752,0.9752,,1.6531,,1,167601,国金沪深300指数增强证券投资基金A类,国金沪深300指数增强A
14463,158463,2023-11-06,0.9868,0.9868,,1.6728,,1,167601,国金沪深300指数增强证券投资基金A类,国金沪深300指数增强A
14464,158463,2023-11-07,0.9856,0.9856,,1.6707,,1,167601,国金沪深300指数增强证券投资基金A类,国金沪深300指数增强A
14465,158463,2023-11-08,0.9809,0.9809,,1.6628,,1,167601,国金沪深300指数增强证券投资基金A类,国金沪深300指数增强A
14466,158463,2023-11-09,0.9808,0.9808,,1.6626,,1,167601,国金沪深300指数增强证券投资基金A类,国金沪深300指数增强A
14467,158463,2023-11-10,0.975,0.975,,1.6528,,1,167601,国金沪深300指数增强证券投资基金A类,国金沪深300指数增强A
14468,158463,2023-11-13,0.9779,0.9779,,1.6577,,1,167601,国金沪深300指数增强证券投资基金A类,国金沪深300指数增强A
14469,158463,2023-11-14,0.9825,0.9825,,1.6655,,1,167601,国金沪深300指数增强证券投资基金A类,国金沪深300指数增强A
14470,158463,2023-11-15,0.9861,0.9861,,1.6716,,1,167601,国金沪深300指数增强证券投资基金A类,国金沪深300指数增强A
14471,158463,2023-11-16,0.9761,0.9761,,1.6546,,1,167601,国金沪深300指数增强证券投资基金A类,国金沪深300指数增强A
14472,158463,2023-11-17,0.9772,0.9772,,1.6565,,1,167601,国金沪深300指数增强证券投资基金A类,国金沪深300指数增强A
14473,158463,2023-11-20,0.9772,0.9772,,1.6565,,1,167601,国金沪深300指数增强证券投资基金A类,国金沪深300指数增强A
14474,158463,2023-11-21,0.9758,0.9758,,1.6541,,1,167601,国金沪深300指数增强证券投资基金A类,国金沪深300指数增强A
14475,158463,2023-11-22,0.9643,0.9643,,1.6346,,1,167601,国金沪深300指数增强证券投资基金A类,国金沪深300指数增强A
14476,158463,2023-11-23,0.9688,0.9688,,1.6422,,1,167601,国金沪深300指数增强证券投资基金A类,国金沪深300指数增强A
14477,158463,2023-11-24,0.9586,0.9586,,1.625,,1,167601,国金沪深300指数增强证券投资基金A类,国金沪深300指数增强A
14478,158463,2023-11-27,0.9519,0.9519,,1.6136,,1,167601,国金沪深300指数增强证券投资基金A类,国金沪深300指数增强A
14479,158463,2023-11-28,0.9559,0.9559,,1.6204,,1,167601,国金沪深300指数增强证券投资基金A类,国金沪深300指数增强A
14480,158463,2023-11-29,0.9466,0.9466,,1.6046,,1,167601,国金沪深300指数增强证券投资基金A类,国金沪深300指数增强A
14481,158463,2023-11-30,0.9449,0.9449,,1.6017,,1,167601,国金沪深300指数增强证券投资基金A类,国金沪深300指数增强A
14482,158463,2023-12-01,0.9514,0.9514,,1.6127,,1,167601,国金沪深300指数增强证券投资基金A类,国金沪深300指数增强A
14483,158463,2023-12-04,0.9443,0.9443,,1.6007,,1,167601,国金沪深300指数增强证券投资基金A类,国金沪深300指数增强A
14484,158463,2023-12-05,0.9231,0.9231,,1.5648,,1,167601,国金沪深300指数增强证券投资基金A类,国金沪深300指数增强A
14485,158463,2023-12-06,0.9246,0.9246,,1.5673,,1,167601,国金沪深300指数增强证券投资基金A类,国金沪深300指数增强A
14486,158463,2023-12-07,0.9252,0.9252,,1.5683,,1,167601,国金沪深300指数增强证券投资基金A类,国金沪深300指数增强A
14487,158463,2023-12-08,0.9383,0.9383,,1.5905,,1,167601,国金沪深300指数增强证券投资基金A类,国金沪深300指数增强A
14488,158463,2023-12-11,0.9447,0.9447,,1.6014,,1,167601,国金沪深300指数增强证券投资基金A类,国金沪深300指数增强A
14489,158463,2023-12-12,0.9401,0.9401,,1.5936,,1,167601,国金沪深300指数增强证券投资基金A类,国金沪深300指数增强A
14490,158463,2023-12-13,0.9248,0.9248,,1.5677,,1,167601,国金沪深300指数增强证券投资基金A类,国金沪深300指数增强A
14491,158463,2023-12-14,0.9209,0.9209,,1.561,,1,167601,国金沪深300指数增强证券投资基金A类,国金沪深300指数增强A
14492,158463,2023-12-15,0.9171,0.9171,,1.5546,,1,167601,国金沪深300指数增强证券投资基金A类,国金沪深300指数增强A
14493,158463,2023-12-18,0.9074,0.9074,,1.5382,,1,167601,国金沪深300指数增强证券投资基金A类,国金沪深300指数增强A
14494,158463,2023-12-19,0.9102,0.9102,,1.5429,,1,167601,国金沪深300指数增强证券投资基金A类,国金沪深300指数增强A
14495,158463,2023-12-20,0.8926,0.8926,,1.5131,,1,167601,国金沪深300指数增强证券投资基金A类,国金沪深300指数增强A
14496,158463,2023-12-21,0.9013,0.9013,,1.5278,,1,167601,国金沪深300指数增强证券投资基金A类,国金沪深300指数增强A
14497,158463,2023-12-22,0.8943,0.8943,,1.516,,1,167601,国金沪深300指数增强证券投资基金A类,国金沪深300指数增强A
14498,158463,2023-12-25,0.9001,0.9001,,1.5258,,1,167601,国金沪深300指数增强证券投资基金A类,国金沪深300指数增强A
14499,158463,2023-12-26,0.8873,0.8873,,1.5041,,1,167601,国金沪深300指数增强证券投资基金A类,国金沪深300指数增强A
14500,158463,2023-12-27,0.8879,0.8879,,1.5051,,1,167601,国金沪深300指数增强证券投资基金A类,国金沪深300指数增强A
14501,158463,2023-12-28,0.9204,0.9204,,1.5602,,1,167601,国金沪深300指数增强证券投资基金A类,国金沪深300指数增强A
14502,158463,2023-12-29,0.9252,0.9252,,1.5683,,1,167601,国金沪深300指数增强证券投资基金A类,国金沪深300指数增强A
14503,158463,2023-12-31,0.9251,0.9251,,1.5682,,1,167601,国金沪深300指数增强证券投资基金A类,国金沪深300指数增强A
14504,158463,2024-01-02,0.9089,0.9089,,1.5407,,1,167601,国金沪深300指数增强证券投资基金A类,国金沪深300指数增强A
14505,158463,2024-01-03,0.9042,0.9042,,1.5327,,1,167601,国金沪深300指数增强证券投资基金A类,国金沪深300指数增强A
14506,158463,2024-01-04,0.8908,0.8908,,1.51,,1,167601,国金沪深300指数增强证券投资基金A类,国金沪深300指数增强A
14507,158463,2024-01-05,0.8817,0.8817,,1.4946,,1,167601,国金沪深300指数增强证券投资基金A类,国金沪深300指数增强A
14508,158463,2024-01-08,0.8651,0.8651,,1.4665,,1,167601,国金沪深300指数增强证券投资基金A类,国金沪深300指数增强A
14509,158463,2024-01-09,0.8647,0.8647,,1.4658,,1,167601,国金沪深300指数增强证券投资基金A类,国金沪深300指数增强A
14510,158463,2024-01-10,0.8587,0.8587,,1.4556,,1,167601,国金沪深300指数增强证券投资基金A类,国金沪深300指数增强A
14511,158463,2024-01-11,0.8674,0.8674,,1.4704,,1,167601,国金沪深300指数增强证券投资基金A类,国金沪深300指数增强A
14512,158463,2024-01-12,0.8563,0.8563,,1.4515,,1,167601,国金沪深300指数增强证券投资基金A类,国金沪深300指数增强A
14513,158463,2024-01-15,0.8547,0.8547,,1.4488,,1,167601,国金沪深300指数增强证券投资基金A类,国金沪深300指数增强A
14514,158463,2024-01-16,0.8602,0.8602,,1.4581,,1,167601,国金沪深300指数增强证券投资基金A类,国金沪深300指数增强A
14515,158463,2024-01-17,0.843,0.843,,1.429,,1,167601,国金沪深300指数增强证券投资基金A类,国金沪深300指数增强A
14516,158463,2024-01-18,0.8513,0.8513,,1.4431,,1,167601,国金沪深300指数增强证券投资基金A类,国金沪深300指数增强A
14517,158463,2024-01-19,0.8479,0.8479,,1.4373,,1,167601,国金沪深300指数增强证券投资基金A类,国金沪深300指数增强A
14518,158463,2024-01-22,0.8274,0.8274,,1.4025,,1,167601,国金沪深300指数增强证券投资基金A类,国金沪深300指数增强A
14519,158463,2024-01-23,0.8328,0.8328,,1.4117,,1,167601,国金沪深300指数增强证券投资基金A类,国金沪深300指数增强A
14520,158463,2024-01-24,0.8477,0.8477,,1.437,,1,167601,国金沪深300指数增强证券投资基金A类,国金沪深300指数增强A
14521,158463,2024-01-25,0.8712,0.8712,,1.4768,,1,167601,国金沪深300指数增强证券投资基金A类,国金沪深300指数增强A
14522,158463,2024-01-26,0.8658,0.8658,,1.4676,,1,167601,国金沪深300指数增强证券投资基金A类,国金沪深300指数增强A
14523,158463,2024-01-29,0.8525,0.8525,,1.4451,,1,167601,国金沪深300指数增强证券投资基金A类,国金沪深300指数增强A
14524,158463,2024-01-30,0.8351,0.8351,,1.4156,,1,167601,国金沪深300指数增强证券投资基金A类,国金沪深300指数增强A
14525,158463,2024-01-31,0.8149,0.8149,,1.3814,,1,167601,国金沪深300指数增强证券投资基金A类,国金沪深300指数增强A
14526,158463,2024-02-01,0.8134,0.8134,,1.3788,,1,167601,国金沪深300指数增强证券投资基金A类,国金沪深300指数增强A
14527,158463,2024-02-02,0.7935,0.7935,,1.3451,,1,167601,国金沪深300指数增强证券投资基金A类,国金沪深300指数增强A
14528,158463,2024-02-05,0.777,0.777,,1.3171,,1,167601,国金沪深300指数增强证券投资基金A类,国金沪深300指数增强A
14529,158463,2024-02-06,0.8075,0.8075,,1.3688,,1,167601,国金沪深300指数增强证券投资基金A类,国金沪深300指数增强A
14530,158463,2024-02-07,0.8139,0.8139,,1.3797,,1,167601,国金沪深300指数增强证券投资基金A类,国金沪深300指数增强A
14531,158463,2024-02-08,0.83,0.83,,1.407,,1,167601,国金沪深300指数增强证券投资基金A类,国金沪深300指数增强A
14532,158463,2024-02-19,0.8424,0.8424,,1.428,,1,167601,国金沪深300指数增强证券投资基金A类,国金沪深300指数增强A
14533,158463,2024-02-20,0.8484,0.8484,,1.4381,,1,167601,国金沪深300指数增强证券投资基金A类,国金沪深300指数增强A
14534,158463,2024-02-21,0.8577,0.8577,,1.4539,,1,167601,国金沪深300指数增强证券投资基金A类,国金沪深300指数增强A
14535,158463,2024-02-22,0.8694,0.8694,,1.4737,,1,167601,国金沪深300指数增强证券投资基金A类,国金沪深300指数增强A
14536,158463,2024-02-23,0.8718,0.8718,,1.4778,,1,167601,国金沪深300指数增强证券投资基金A类,国金沪深300指数增强A
14537,158463,2024-02-26,0.8685,0.8685,,1.4722,,1,167601,国金沪深300指数增强证券投资基金A类,国金沪深300指数增强A
14538,158463,2024-02-27,0.8843,0.8843,,1.499,,1,167601,国金沪深300指数增强证券投资基金A类,国金沪深300指数增强A
14539,158463,2024-02-28,0.8676,0.8676,,1.4707,,1,167601,国金沪深300指数增强证券投资基金A类,国金沪深300指数增强A
14540,158463,2024-02-29,0.8882,0.8882,,1.5056,,1,167601,国金沪深300指数增强证券投资基金A类,国金沪深300指数增强A
14541,158463,2024-03-01,0.8948,0.8948,,1.5168,,1,167601,国金沪深300指数增强证券投资基金A类,国金沪深300指数增强A
14542,158463,2024-03-04,0.8936,0.8936,,1.5148,,1,167601,国金沪深300指数增强证券投资基金A类,国金沪深300指数增强A
14543,158463,2024-03-05,0.8934,0.8934,,1.5144,,1,167601,国金沪深300指数增强证券投资基金A类,国金沪深300指数增强A
14544,158463,2024-03-06,0.8906,0.8906,,1.5097,,1,167601,国金沪深300指数增强证券投资基金A类,国金沪深300指数增强A
14545,158463,2024-03-07,0.8864,0.8864,,1.5026,,1,167601,国金沪深300指数增强证券投资基金A类,国金沪深300指数增强A
14546,158463,2024-03-08,0.8889,0.8889,,1.5068,,1,167601,国金沪深300指数增强证券投资基金A类,国金沪深300指数增强A
